open;high;low;close;volume;timestamp;symbol
7192.57;7203.03;7189.84;7202.29;2352;2019-03-13 06:00:00;^NDX
7202.41;7202.91;7193.32;7193.82;1733;2019-03-13 07:00:00;^NDX
7193.32;7201.02;7189.34;7200.28;1752;2019-03-13 08:00:00;^NDX
7200.16;7214.05;7199.92;7213.44;3186;2019-03-13 09:00:00;^NDX
7213.31;7216.48;7207.51;7209.24;2227;2019-03-13 10:00:00;^NDX
7209.49;7216.21;7208.90;7215.46;1868;2019-03-13 11:00:00;^NDX
7215.33;7228.62;7213.47;7228.49;1793;2019-03-13 12:00:00;^NDX
7228.48;7238.30;7223.30;7223.42;2461;2019-03-13 13:00:00;^NDX
7223.67;7253.69;7223.18;7245.47;7979;2019-03-13 14:00:00;^NDX
7245.59;7260.93;7235.88;7258.94;7838;2019-03-13 15:00:00;^NDX
7259.19;7282.50;7258.69;7273.57;6101;2019-03-13 16:00:00;^NDX
7273.32;7279.59;7265.74;7272.03;5089;2019-03-13 17:00:00;^NDX
7271.91;7284.13;7268.72;7284.13;3790;2019-03-13 18:00:00;^NDX
7283.88;7293.24;7258.89;7273.43;6790;2019-03-13 19:00:00;^NDX
7273.31;7275.85;7251.52;7255.98;8457;2019-03-13 20:00:00;^NDX
7255.61;7271.76;7253.00;7268.17;1562;2019-03-13 21:00:00;^NDX
7269.78;7279.32;7263.54;7274.98;926;2019-03-13 23:00:00;^NDX
7275.73;7276.60;7261.72;7265.70;1421;2019-03-14 00:00:00;^NDX
7266.07;7272.90;7250.94;7252.18;2845;2019-03-14 01:00:00;^NDX
7252.43;7259.90;7247.72;7259.90;3549;2019-03-14 02:00:00;^NDX
7258.90;7262.63;7252.97;7256.07;2699;2019-03-14 03:00:00;^NDX
7256.20;7260.17;7246.78;7249.27;2402;2019-03-14 04:00:00;^NDX
7249.15;7255.09;7246.05;7252.11;1184;2019-03-14 05:00:00;^NDX
7252.36;7260.47;7249.41;7258.98;2001;2019-03-14 06:00:00;^NDX
7258.85;7259.50;7252.53;7256.91;1475;2019-03-14 07:00:00;^NDX
7257.03;7269.31;7255.11;7268.31;1787;2019-03-14 08:00:00;^NDX
7268.56;7284.11;7267.57;7283.48;3228;2019-03-14 09:00:00;^NDX
7283.61;7286.24;7276.55;7281.77;2135;2019-03-14 10:00:00;^NDX
7281.65;7281.77;7247.99;7254.43;4653;2019-03-14 11:00:00;^NDX
7254.67;7267.53;7253.28;7267.16;2731;2019-03-14 12:00:00;^NDX
7267.41;7277.11;7261.96;7268.30;3075;2019-03-14 13:00:00;^NDX
7268.17;7269.87;7241.19;7259.99;8109;2019-03-14 14:00:00;^NDX
7260.12;7260.41;7239.89;7248.13;9512;2019-03-14 15:00:00;^NDX
7248.38;7264.37;7242.66;7261.49;6764;2019-03-14 16:00:00;^NDX
7261.36;7268.26;7252.83;7257.66;5194;2019-03-14 17:00:00;^NDX
7257.78;7259.83;7247.24;7249.86;4072;2019-03-14 18:00:00;^NDX
